Date,Station,HI_1day_Actual,HI_1day_Model,HI_1day_PAGASA,Model_1day_RawError,PAGASA_1day_RawError,Model_1day_AbsError,PAGASA_1day_AbsError,HI_2day_Actual,HI_2day_Model,HI_2day_PAGASA,Model_2day_RawError,PAGASA_2day_RawError,Model_2day_AbsError,PAGASA_2day_AbsError
3/12/2023,Baler,27.8,33.07176,26,-5.27176,1.8,5.27176,1.8,31.6,32.615356,26,-1.015356,5.6,1.015356,5.6
3/13/2023,Baler,31.6,30.167915,25,1.432085,6.6,1.432085,6.6,35.3,31.334385,25,3.965615,10.3,3.965615,10.3
3/14/2023,Baler,35.3,32.556675,26,2.743325,9.3,2.743325,9.3,35.8,32.055054,26,3.744946,9.8,3.744946,9.8
3/15/2023,Baler,35.8,33.585823,27,2.214177,8.8,2.214177,8.8,32,32.621044,27,-0.621044,5,0.621044,5
3/16/2023,Baler,32,33.942326,26,-1.942326,6,1.942326,6,36,33.092655,26,2.907345,10,2.907345,10
3/17/2023,Baler,36,34.33806,26,1.66194,10,1.66194,10,32.4,33.996464,26,-1.596464,6.4,1.596464,6.4
3/18/2023,Baler,32.4,35.441753,27,-3.041753,5.4,3.041753,5.4,34.5,34.754032,27,-0.254032,7.5,0.254032,7.5
3/19/2023,Baler,34.5,34.062206,26,0.437794,8.5,0.437794,8.5,34.5,34.07024,26,0.42976,8.5,0.42976,8.5
3/20/2023,Baler,34.5,34.709965,27,-0.209965,7.5,0.209965,7.5,35.7,34.373955,27,1.326045,8.7,1.326045,8.7
3/21/2023,Baler,35.7,34.642517,26,1.057483,9.7,1.057483,9.7,39.7,33.97648,26,5.72352,13.7,5.72352,13.7
3/22/2023,Baler,39.7,36.044037,29,3.655963,10.7,3.655963,10.7,37.7,34.938046,29,2.761954,8.7,2.761954,8.7
3/23/2023,Baler,37.7,37.488567,30,0.211433,7.7,0.211433,7.7,36.8,36.094097,30,0.705903,6.8,0.705903,6.8
3/24/2023,Baler,36.8,37.087875,30,-0.287875,6.8,0.287875,6.8,37.1,36.389137,30,0.710863,7.1,0.710863,7.1
3/25/2023,Baler,37.1,36.664,29,0.436,8.1,0.436,8.1,37.3,36.40019,29,0.89981,8.3,0.89981,8.3
3/26/2023,Baler,37.3,36.332146,30,0.967854,7.3,0.967854,7.3,34.8,35.51148,30,-0.71148,4.8,0.71148,4.8
3/27/2023,Baler,34.8,36.8928,29,-2.0928,5.8,2.0928,5.8,36.6,36.16926,29,0.43074,7.6,0.43074,7.6
3/28/2023,Baler,36.6,35.659504,29,0.940496,7.6,0.940496,7.6,38.2,35.735218,29,2.464782,9.2,2.464782,9.2
3/29/2023,Baler,38.2,36.457783,29,1.742217,9.2,1.742217,9.2,39.7,35.02244,29,4.67756,10.7,4.67756,10.7
3/30/2023,Baler,39.7,37.265053,28,2.434947,11.7,2.434947,11.7,36,36.559036,28,-0.559036,8,0.559036,8
3/31/2023,Baler,36,37.951176,30,-1.951176,6,1.951176,6,39.7,37.335087,32,2.364913,7.7,2.364913,7.7
4/1/2023,Baler,39.7,36.737473,29,2.962527,10.7,2.962527,10.7,34.7,36.940952,29,-2.240952,5.7,2.240952,5.7
4/2/2023,Baler,34.7,38.591633,30,-3.891633,4.7,3.891633,4.7,28.5,38.107853,30,-9.607853,-1.5,9.607853,1.5
4/3/2023,Baler,28.5,36.470573,28,-7.970573,0.5,7.970573,0.5,33,37.635925,28,-4.635925,5,4.635925,5
4/4/2023,Baler,33,31.93322,28,1.06678,5,1.06678,5,36.5,35.814335,28,0.685665,8.5,0.685665,8.5
4/5/2023,Baler,36.5,34.03707,29,2.46293,7.5,2.46293,7.5,37.4,35.78222,29,1.61778,8.4,1.61778,8.4
4/6/2023,Baler,37.4,37.19054,29,0.20946,8.4,0.20946,8.4,35.5,37.50835,29,-2.00835,6.5,2.00835,6.5
4/7/2023,Baler,35.5,37.88714,29,-2.38714,6.5,2.38714,6.5,34.3,37.94048,29,-3.64048,5.3,3.64048,5.3
4/8/2023,Baler,34.3,37.178486,28,-2.878486,6.3,2.878486,6.3,34.8,37.029285,28,-2.229285,6.8,2.229285,6.8
4/9/2023,Baler,34.8,35.031742,28,-0.231742,6.8,0.231742,6.8,34.3,36.159077,28,-1.859077,6.3,1.859077,6.3
4/10/2023,Baler,34.3,35.721947,28,-1.421947,6.3,1.421947,6.3,34,36.497395,29,-2.497395,5,2.497395,5
4/11/2023,Baler,34,36.139637,30,-2.139637,4,2.139637,4,31.6,35.920593,33,-4.320593,-1.4,4.320593,1.4
4/12/2023,Baler,31.6,35.235413,33,-3.635413,-1.4,3.635413,1.4,36.4,36.406868,35,-0.006868,1.4,0.006868,1.4
4/13/2023,Baler,36.4,33.443127,29,2.956873,7.4,2.956873,7.4,38.6,35.807972,29,2.792028,9.6,2.792028,9.6
4/14/2023,Baler,38.6,36.096672,33,2.503328,5.6,2.503328,5.6,38.8,36.01088,33,2.78912,5.8,2.78912,5.8
4/15/2023,Baler,38.8,38.26164,31,0.53836,7.8,0.53836,7.8,36.2,37.271294,31,-1.071294,5.2,1.071294,5.2
4/16/2023,Baler,36.2,36.65615,31,-0.45615,5.2,0.45615,5.2,40.1,36.442635,31,3.657365,9.1,3.657365,9.1
4/17/2023,Baler,40.1,36.34648,31,3.75352,9.1,3.75352,9.1,40.9,36.798004,31,4.101996,9.9,4.101996,9.9
4/18/2023,Baler,40.9,38.157066,30,2.742934,10.9,2.742934,10.9,39.9,38.169964,31,1.730036,8.9,1.730036,8.9
4/19/2023,Baler,39.9,39.8865,35,0.0135,4.9,0.0135,4.9,43.5,39.00094,34,4.49906,9.5,4.49906,9.5
4/20/2023,Baler,43.5,39.95955,34,3.54045,9.5,3.54045,9.5,38.7,38.934494,33,-0.234494,5.7,0.234494,5.7
4/21/2023,Baler,38.7,39.90302,33,-1.20302,5.7,1.20302,5.7,37.4,39.747166,32,-2.347166,5.4,2.347166,5.4
4/22/2023,Baler,37.4,39.639713,33,-2.239713,4.4,2.239713,4.4,36.9,39.2714,32,-2.3714,4.9,2.3714,4.9
4/23/2023,Baler,36.9,39.304176,31,-2.404176,5.9,2.404176,5.9,36,39.577873,31,-3.577873,5,3.577873,5
4/24/2023,Baler,36,37.740833,30,-1.740833,6,1.740833,6,37.7,38.688236,30,-0.988236,7.7,0.988236,7.7
4/25/2023,Baler,37.7,38.052204,31,-0.352204,6.7,0.352204,6.7,35.3,38.646263,31,-3.346263,4.3,3.346263,4.3
4/26/2023,Baler,35.3,38.19396,32,-2.89396,3.3,2.89396,3.3,38.6,39.101547,32,-0.501547,6.6,0.501547,6.6
4/27/2023,Baler,38.6,37.18555,36,1.41445,2.6,1.41445,2.6,38.2,37.825558,32,0.374442,6.2,0.374442,6.2
4/28/2023,Baler,38.2,38.930195,40,-0.730195,-1.8,0.730195,1.8,41.9,38.68715,41,3.21285,0.9,3.21285,0.9
4/29/2023,Baler,41.9,38.655556,36,3.244444,5.9,3.244444,5.9,39.2,38.855053,32,0.344947,7.2,0.344947,7.2
4/30/2023,Baler,39.2,40.01474,32,-0.81474,7.2,0.81474,7.2,39.7,39.84891,33,-0.14891,6.7,0.14891,6.7
5/1/2023,Baler,39.7,40.18101,32,-0.48101,7.7,0.48101,7.7,39.2,40.08602,33,-0.88602,6.2,0.88602,6.2
5/2/2023,Baler,39.2,39.999058,38,-0.799058,1.2,0.799058,1.2,38.9,40.0147,38,-1.1147,0.9,1.1147,0.9
5/3/2023,Baler,38.9,39.383278,39,-0.483278,-0.1,0.483278,0.1,37.1,39.697628,38,-2.597628,-0.9,2.597628,0.9
5/4/2023,Baler,37.1,37.261593,39,-0.161593,-1.9,0.161593,1.9,38.5,39.387657,39,-0.887657,-0.5,0.887657,0.5
5/5/2023,Baler,38.5,39.172882,37,-0.672882,1.5,0.672882,1.5,40.1,39.634678,37,0.465322,3.1,0.465322,3.1
5/6/2023,Baler,40.1,39.859123,38,0.240877,2.1,0.240877,2.1,44,39.257423,38,4.742577,6,4.742577,6
5/7/2023,Baler,44,41.30906,39,2.69094,5,2.69094,5,40.6,40.23625,39,0.36375,1.6,0.36375,1.6
5/8/2023,Baler,40.6,41.683117,37,-1.083117,3.6,1.083117,3.6,37.3,41.10296,36,-3.80296,1.3,3.80296,1.3
5/9/2023,Baler,37.3,39.31667,40,-2.01667,-2.7,2.01667,2.7,33.2,39.93831,42,-6.73831,-8.8,6.73831,8.8
5/10/2023,Baler,33.2,36.791706,37,-3.591706,-3.8,3.591706,3.8,34.2,38.690098,37,-4.490098,-2.8,4.490098,2.8
5/11/2023,Baler,34.2,36.827583,35,-2.627583,-0.8,2.627583,0.8,39.2,38.241596,37,0.958404,2.2,0.958404,2.2
5/12/2023,Baler,39.2,35.810013,35,3.389987,4.2,3.389987,4.2,33.6,37.84486,36,-4.24486,-2.4,4.24486,2.4
5/13/2023,Baler,33.6,37.024635,39,-3.424635,-5.4,3.424635,5.4,37.7,38.016632,39,-0.316632,-1.3,0.316632,1.3
5/14/2023,Baler,37.7,37.249653,32,0.450347,5.7,0.450347,5.7,40.9,38.390644,32,2.509356,8.9,2.509356,8.9
5/15/2023,Baler,40.9,39.399143,39,1.500857,1.9,1.500857,1.9,43.1,38.49052,39,4.60948,4.1,4.60948,4.1
5/16/2023,Baler,43.1,40.78546,41,2.31454,2.1,2.31454,2.1,45.3,39.844604,40,5.455396,5.3,5.455396,5.3
5/17/2023,Baler,45.3,41.194714,44,4.105286,1.3,4.105286,1.3,42,40.780445,44,1.219555,-2,1.219555,2
5/18/2023,Baler,42,42.27718,45,-0.27718,-3,0.27718,3,40.9,42.134216,43,-1.234216,-2.1,1.234216,2.1
5/19/2023,Baler,40.9,41.25777,45,-0.35777,-4.1,0.35777,4.1,41.9,41.343815,44,0.556185,-2.1,0.556185,2.1
5/20/2023,Baler,41.9,41.384014,42,0.515986,-0.1,0.515986,0.1,43.9,41.492775,42,2.407225,1.9,2.407225,1.9
5/21/2023,Baler,43.9,41.947186,42,1.952814,1.9,1.952814,1.9,42.6,41.476566,41,1.123434,1.6,1.123434,1.6
5/22/2023,Baler,42.6,43.157227,45,-0.557227,-2.4,0.557227,2.4,36.8,42.210457,43,-5.410457,-6.2,5.410457,6.2
5/23/2023,Baler,36.8,42.089474,44,-5.289474,-7.2,5.289474,7.2,39.5,41.838284,44,-2.338284,-4.5,2.338284,4.5
5/24/2023,Baler,39.5,40.4522,39,-0.9522,0.5,0.9522,0.5,38.9,40.124477,38,-1.224477,0.9,1.224477,0.9
5/25/2023,Baler,38.9,40.42875,40,-1.52875,-1.1,1.52875,1.1,37.7,40.42663,40,-2.72663,-2.3,2.72663,2.3
5/26/2023,Baler,37.7,40.601364,40,-2.901364,-2.3,2.901364,2.3,39.4,40.534172,39,-1.134172,0.4,1.134172,0.4
5/27/2023,Baler,39.4,38.913754,40,0.486246,-0.6,0.486246,0.6,40.6,39.881813,39,0.718187,1.6,0.718187,1.6
5/28/2023,Baler,40.6,40.766045,40,-0.166045,0.6,0.166045,0.6,37.9,40.93149,39,-3.03149,-1.1,3.03149,1.1
5/29/2023,Baler,37.9,40.636906,41,-2.736906,-3.1,2.736906,3.1,36.1,40.988186,41,-4.888186,-4.9,4.888186,4.9
5/30/2023,Baler,36.1,39.915504,38,-3.815504,-1.9,3.815504,1.9,38.5,40.077034,39,-1.577034,-0.5,1.577034,0.5
5/31/2023,Baler,38.5,38.83962,39,-0.33962,-0.5,0.33962,0.5,44.1,39.0288,39,5.0712,5.1,5.0712,5.1
3/1/2023,Basco,22.8,24.88566,23,-2.08566,-0.2,2.08566,0.2,22.9,25.401295,23,-2.501295,-0.1,2.501295,0.1
3/2/2023,Basco,22.9,23.555742,22,-0.655742,0.9,0.655742,0.9,23.7,24.615938,22,-0.915938,1.7,0.915938,1.7
3/3/2023,Basco,23.7,23.822338,22,-0.122338,1.7,0.122338,1.7,23.2,24.323402,22,-1.123402,1.2,1.123402,1.2
3/4/2023,Basco,23.2,23.875378,22,-0.675378,1.2,0.675378,1.2,24.2,24.240498,21,-0.040498,3.2,0.040498,3.2
3/5/2023,Basco,24.2,23.794855,22,0.405145,2.2,0.405145,2.2,24.7,24.37521,22,0.32479,2.7,0.32479,2.7
3/6/2023,Basco,24.7,24.368418,22,0.331582,2.7,0.331582,2.7,24.5,24.4775,22,0.0225,2.5,0.0225,2.5
3/7/2023,Basco,24.5,24.628716,22,-0.128716,2.5,0.128716,2.5,25.3,24.92921,23,0.37079,2.3,0.37079,2.3
3/8/2023,Basco,25.3,24.958382,23,0.341618,2.3,0.341618,2.3,25,25.143045,23,-0.143045,2,0.143045,2
3/9/2023,Basco,25,24.431309,22,0.568691,3,0.568691,3,25.1,24.98977,22,0.11023,3.1,0.11023,3.1
3/10/2023,Basco,25.1,24.607265,22,0.492735,3.1,0.492735,3.1,24.6,24.84445,22,-0.24445,2.6,0.24445,2.6
3/11/2023,Basco,24.6,24.687054,22,-0.087054,2.6,0.087054,2.6,20.3,25.190796,23,-4.890796,-2.7,4.890796,2.7
3/12/2023,Basco,20.3,24.407625,22,-4.107625,-1.7,4.107625,1.7,22.5,24.599209,22,-2.099209,0.5,2.099209,0.5
3/13/2023,Basco,22.5,23.023708,23,-0.523708,-0.5,0.523708,0.5,24.4,24.036573,23,0.363427,1.4,0.363427,1.4
3/14/2023,Basco,24.4,23.969992,23,0.430008,1.4,0.430008,1.4,24.1,24.389479,23,-0.289479,1.1,0.289479,1.1
3/15/2023,Basco,24.1,24.76229,24,-0.66229,0.1,0.66229,0.1,23.9,25.259073,24,-1.359073,-0.1,1.359073,0.1
3/16/2023,Basco,23.9,25.102669,24,-1.202669,-0.1,1.202669,0.1,24.9,25.689768,24,-0.789768,0.9,0.789768,0.9
3/17/2023,Basco,24.9,25.8075,24,-0.9075,0.9,0.9075,0.9,24.3,26.157265,24,-1.857265,0.3,1.857265,0.3
3/18/2023,Basco,24.3,25.013668,24,-0.713668,0.3,0.713668,0.3,29,25.86833,24,3.13167,5,3.13167,5
3/19/2023,Basco,29,25.621843,25,3.378157,4,3.378157,4,29,26.246248,25,2.753752,4,2.753752,4
3/20/2023,Basco,29,27.802975,26,1.197025,3,1.197025,3,31.2,27.205074,26,3.994926,5.2,3.994926,5.2
3/21/2023,Basco,31.2,28.113852,27,3.086148,4.2,3.086148,4.2,32.1,26.73975,27,5.36025,5.1,5.36025,5.1
3/22/2023,Basco,32.1,29.664696,29,2.435304,3.1,2.435304,3.1,32.7,27.33323,29,5.36677,3.7,5.36677,3.7
3/23/2023,Basco,32.7,29.917788,27,2.782212,5.7,2.782212,5.7,29.1,27.461931,27,1.638069,2.1,1.638069,2.1
3/24/2023,Basco,29.1,31.315538,27,-2.215538,2.1,2.215538,2.1,31.8,30.071777,27,1.728223,4.8,1.728223,4.8
3/25/2023,Basco,31.8,30.432959,28,1.367041,3.8,1.367041,3.8,22.6,29.372019,28,-6.772019,-5.4,6.772019,5.4
3/26/2023,Basco,22.6,25.31664,25,-2.71664,-2.4,2.71664,2.4,25,26.7157,25,-1.7157,0,1.7157,0
3/27/2023,Basco,25,25.060022,25,-0.060022,0,0.060022,0,27.2,26.380718,25,0.819282,2.2,0.819282,2.2
3/28/2023,Basco,27.2,26.275331,25,0.924669,2.2,0.924669,2.2,31.6,26.583902,25,5.016098,6.6,5.016098,6.6
3/29/2023,Basco,31.6,28.824583,26,2.775417,5.6,2.775417,5.6,28.7,28.13298,26,0.56702,2.7,0.56702,2.7
3/30/2023,Basco,28.7,28.726343,26,-0.026343,2.7,0.026343,2.7,28,28.368809,26,-0.368809,2,0.368809,2
3/31/2023,Basco,28,27.8924,26,0.1076,2,0.1076,2,27.4,27.426712,26,-0.026712,1.4,0.026712,1.4
4/1/2023,Basco,27.4,28.578472,26,-1.178472,1.4,1.178472,1.4,25.3,28.782084,26,-3.482084,-0.7,3.482084,0.7
4/2/2023,Basco,25.3,26.75663,25,-1.45663,0.3,1.45663,0.3,26.6,27.719673,24,-1.119673,2.6,1.119673,2.6
4/3/2023,Basco,26.6,26.69146,25,-0.09146,1.6,0.09146,1.6,28.9,27.357504,25,1.542496,3.9,1.542496,3.9
4/4/2023,Basco,28.9,27.743568,27,1.156432,1.9,1.156432,1.9,29.7,28.847857,27,0.852143,2.7,0.852143,2.7
4/5/2023,Basco,29.7,28.965025,26,0.734975,3.7,0.734975,3.7,31.6,29.072563,27,2.527437,4.6,2.527437,4.6
4/6/2023,Basco,31.6,29.285307,26,2.314693,5.6,2.314693,5.6,22.2,29.4213,27,-7.2213,-4.8,7.2213,4.8
4/7/2023,Basco,22.2,26.34576,24,-4.14576,-1.8,4.14576,1.8,23.4,27.953087,24,-4.553087,-0.6,4.553087,0.6
4/8/2023,Basco,23.4,23.996136,23,-0.596136,0.4,0.596136,0.4,25.3,26.35676,23,-1.05676,2.3,1.05676,2.3
4/9/2023,Basco,25.3,24.266064,24,1.033936,1.3,1.033936,1.3,26.2,26.644674,24,-0.444674,2.2,0.444674,2.2
4/10/2023,Basco,26.2,26.072018,25,0.127982,1.2,0.127982,1.2,29,27.428152,25,1.571848,4,1.571848,4
4/11/2023,Basco,29,27.776274,26,1.223726,3,1.223726,3,27,28.758986,27,-1.758986,0,1.758986,0
4/12/2023,Basco,27,28.156916,27,-1.156916,0,1.156916,0,30.9,29.134138,27,1.765862,3.9,1.765862,3.9
4/13/2023,Basco,30.9,29.33571,28,1.56429,2.9,1.56429,2.9,33,29.904491,28,3.095509,5,3.095509,5
4/14/2023,Basco,33,32.022667,28,0.977333,5,0.977333,5,29.3,31.346699,28,-2.046699,1.3,2.046699,1.3
4/15/2023,Basco,29.3,28.062456,27,1.237544,2.3,1.237544,2.3,29.3,28.228205,27,1.071795,2.3,1.071795,2.3
4/16/2023,Basco,29.3,29.914846,28,-0.614846,1.3,0.614846,1.3,31.6,30.53827,28,1.06173,3.6,1.06173,3.6
4/17/2023,Basco,31.6,30.368368,28,1.231632,3.6,1.231632,3.6,34.6,30.588942,29,4.011058,5.6,4.011058,5.6
4/18/2023,Basco,34.6,33.14439,30,1.45561,4.6,1.45561,4.6,34.1,30.992678,31,3.107322,3.1,3.107322,3.1
4/19/2023,Basco,34.1,33.50344,31,0.59656,3.1,0.59656,3.1,33,31.6804,31,1.3196,2,1.3196,2
4/20/2023,Basco,33,33.799603,29,-0.799603,4,0.799603,4,28,33.164055,29,-5.164055,-1,5.164055,1
4/21/2023,Basco,28,29.816055,28,-1.816055,0,1.816055,0,27.6,30.747173,28,-3.147173,-0.4,3.147173,0.4
4/22/2023,Basco,27.6,29.258486,28,-1.658486,-0.4,1.658486,0.4,28,30.729586,28,-2.729586,0,2.729586,0
4/23/2023,Basco,28,28.889006,27,-0.889006,1,0.889006,1,27.7,30.339602,27,-2.639602,0.7,2.639602,0.7
4/24/2023,Basco,27.7,28.844929,26,-1.144929,1.7,1.144929,1.7,27.4,30.607826,26,-3.207826,1.4,3.207826,1.4
4/25/2023,Basco,27.4,28.917097,27,-1.517097,0.4,1.517097,0.4,28.3,30.567932,28,-2.267932,0.3,2.267932,0.3
4/26/2023,Basco,28.3,29.18705,29,-0.88705,-0.7,0.88705,0.7,30.5,31.064493,30,-0.564493,0.5,0.564493,0.5
4/27/2023,Basco,30.5,29.789885,29,0.710115,1.5,0.710115,1.5,34,30.952927,28,3.047073,6,3.047073,6
4/28/2023,Basco,34,30.981987,30,3.018013,4,3.018013,4,33.7,31.426966,31,2.273034,2.7,2.273034,2.7
4/29/2023,Basco,33.7,33.240833,29,0.459167,4.7,0.459167,4.7,26.1,33.11037,28,-7.01037,-1.9,7.01037,1.9
4/30/2023,Basco,26.1,32.688595,28,-6.588595,-1.9,6.588595,1.9,30.3,33.264656,28,-2.964656,2.3,2.964656,2.3
5/1/2023,Basco,30.3,29.019247,28,1.280753,2.3,1.280753,2.3,31.6,31.479828,28,0.120172,3.6,0.120172,3.6
5/2/2023,Basco,31.6,32.18647,30,-0.58647,1.6,0.58647,1.6,32.2,32.687805,32,-0.487805,0.2,0.487805,0.2
5/3/2023,Basco,32.2,33.108875,33,-0.908875,-0.8,0.908875,0.8,34.1,33.599293,32,0.500707,2.1,0.500707,2.1
5/4/2023,Basco,34.1,31.074657,33,3.025343,1.1,3.025343,1.1,35.3,32.577587,33,2.722413,2.3,2.722413,2.3
5/5/2023,Basco,35.3,34.70938,32,0.59062,3.3,0.59062,3.3,38.3,34.06917,33,4.23083,5.3,4.23083,5.3
5/6/2023,Basco,38.3,35.09011,34,3.20989,4.3,3.20989,4.3,32.1,34.93378,34,-2.83378,-1.9,2.83378,1.9
5/7/2023,Basco,32.1,35.955067,37,-3.855067,-4.9,3.855067,4.9,26.9,34.771507,36,-7.871507,-9.1,7.871507,9.1
5/8/2023,Basco,26.9,29.764917,35,-2.864917,-8.1,2.864917,8.1,25.7,31.332445,34,-5.632445,-8.3,5.632445,8.3
5/9/2023,Basco,25.7,28.455656,32,-2.755656,-6.3,2.755656,6.3,29.2,29.994953,32,-0.794953,-2.8,0.794953,2.8
5/10/2023,Basco,29.2,28.307117,27,0.892883,2.2,0.892883,2.2,27.6,29.899414,28,-2.299414,-0.4,2.299414,0.4
5/11/2023,Basco,27.6,29.0621,27,-1.4621,0.6,1.4621,0.6,29.1,30.29178,29,-1.19178,0.1,1.19178,0.1
5/12/2023,Basco,29.1,29.575264,29,-0.475264,0.1,0.475264,0.1,35.5,31.649471,29,3.850529,6.5,3.850529,6.5
5/13/2023,Basco,35.5,31.402721,37,4.097279,-1.5,4.097279,1.5,23.2,31.549711,36,-8.349711,-12.8,8.349711,12.8
5/14/2023,Basco,23.2,31.380968,32,-8.180968,-8.8,8.180968,8.8,26.1,30.878147,30,-4.778147,-3.9,4.778147,3.9
5/15/2023,Basco,26.1,29.48567,27,-3.38567,-0.9,3.38567,0.9,37.4,31.144634,30,6.255366,7.4,6.255366,7.4
5/16/2023,Basco,37.4,31.149303,33,6.250697,4.4,6.250697,4.4,37.1,31.91943,32,5.18057,5.1,5.18057,5.1
5/17/2023,Basco,37.1,35.013474,35,2.086526,2.1,2.086526,2.1,37.2,34.35686,36,2.84314,1.2,2.84314,1.2
5/18/2023,Basco,37.2,37.40992,37,-0.20992,0.2,0.20992,0.2,36.5,37.39221,37,-0.89221,-0.5,0.89221,0.5
5/19/2023,Basco,36.5,36.528046,37,-0.028046,-0.5,0.028046,0.5,38.5,36.55254,38,1.94746,0.5,1.94746,0.5
5/20/2023,Basco,38.5,36.995136,37,1.504864,1.5,1.504864,1.5,38.3,36.301357,38,1.998643,0.3,1.998643,0.3
5/21/2023,Basco,38.3,38.12668,39,0.17332,-0.7,0.17332,0.7,32.8,37.318214,39,-4.518214,-6.2,4.518214,6.2
5/22/2023,Basco,32.8,37.675648,38,-4.875648,-5.2,4.875648,5.2,31.8,36.552628,39,-4.752628,-7.2,4.752628,7.2
5/23/2023,Basco,31.8,29.325407,33,2.474593,-1.2,2.474593,1.2,35.4,31.13745,33,4.26255,2.4,4.26255,2.4
5/24/2023,Basco,35.4,32.98225,32,2.41775,3.4,2.41775,3.4,30.8,32.685432,31,-1.885432,-0.2,1.885432,0.2
5/25/2023,Basco,30.8,34.156048,32,-3.356048,-1.2,3.356048,1.2,32.1,33.94546,30,-1.84546,2.1,1.84546,2.1
5/26/2023,Basco,32.1,32.01597,29,0.08403,3.1,0.08403,3.1,32,32.897045,33,-0.897045,-1,0.897045,1
5/27/2023,Basco,32,32.645515,31,-0.645515,1,0.645515,1,30.6,33.76779,32,-3.16779,-1.4,3.16779,1.4
5/28/2023,Basco,30.6,32.35621,32,-1.75621,-1.4,1.75621,1.4,29.2,33.169193,31,-3.969193,-1.8,3.969193,1.8
5/29/2023,Basco,29.2,31.713758,30,-2.513758,-0.8,2.513758,0.8,31.2,32.330585,30,-1.130585,1.2,1.130585,1.2
5/30/2023,Basco,31.2,31.302748,32,-0.102748,-0.8,0.102748,0.8,32.7,32.40757,31,0.29243,1.7,0.29243,1.7
5/31/2023,Basco,32.7,31.667503,31,1.032497,1.7,1.032497,1.7,38.8,31.93128,30,6.86872,8.8,6.86872,8.8
3/1/2023,Calapan,30.3,34.547783,28,-4.247783,2.3,4.247783,2.3,30.7,34.753906,28,-4.053906,2.7,4.053906,2.7
3/2/2023,Calapan,30.7,32.294304,28,-1.594304,2.7,1.594304,2.7,31.8,33.549675,28,-1.749675,3.8,1.749675,3.8
3/3/2023,Calapan,31.8,32.267258,28,-0.467258,3.8,0.467258,3.8,30,33.56229,29,-3.56229,1,3.56229,1
3/4/2023,Calapan,30,32.83842,27,-2.83842,3,2.83842,3,33,34.15601,27,-1.15601,6,1.15601,6
3/5/2023,Calapan,33,32.360573,27,0.639427,6,0.639427,6,33.7,33.642498,27,0.057502,6.7,0.057502,6.7
3/6/2023,Calapan,33.7,33.119003,28,0.580997,5.7,0.580997,5.7,34,34.164494,28,-0.164494,6,0.164494,6
3/7/2023,Calapan,34,33.87912,28,0.12088,6,0.12088,6,32.5,34.783966,28,-2.283966,4.5,2.283966,4.5
3/8/2023,Calapan,32.5,34.65449,28,-2.15449,4.5,2.15449,4.5,33.8,34.83689,28,-1.03689,5.8,1.03689,5.8
3/9/2023,Calapan,33.8,33.787724,27,0.012276,6.8,0.012276,6.8,30.8,34.288982,27,-3.488982,3.8,3.488982,3.8
3/10/2023,Calapan,30.8,33.630936,28,-2.830936,2.8,2.830936,2.8,30.3,33.816654,28,-3.516654,2.3,3.516654,2.3
3/11/2023,Calapan,30.3,32.73126,28,-2.43126,2.3,2.43126,2.3,31.9,33.58762,28,-1.68762,3.9,1.68762,3.9
3/12/2023,Calapan,31.9,32.622482,28,-0.722482,3.9,0.722482,3.9,31.9,33.307995,28,-1.407995,3.9,1.407995,3.9
3/13/2023,Calapan,31.9,32.390305,29,-0.490305,2.9,0.490305,2.9,33.4,33.245182,29,0.154818,4.4,0.154818,4.4
3/14/2023,Calapan,33.4,33.506424,29,-0.106424,4.4,0.106424,4.4,34.1,33.633606,29,0.466394,5.1,0.466394,5.1
3/15/2023,Calapan,34.1,34.391598,30,-0.291598,4.1,0.291598,4.1,33.5,33.95673,30,-0.45673,3.5,0.45673,3.5
3/16/2023,Calapan,33.5,34.706272,29,-1.206272,4.5,1.206272,4.5,32,34.149593,29,-2.149593,3,2.149593,3
3/17/2023,Calapan,32,33.904415,30,-1.904415,2,1.904415,2,32.9,33.92231,29,-1.02231,3.9,1.02231,3.9
3/18/2023,Calapan,32.9,34.245193,29,-1.345193,3.9,1.345193,3.9,32.7,34.06515,30,-1.36515,2.7,1.36515,2.7
3/19/2023,Calapan,32.7,33.192253,29,-0.492253,3.7,0.492253,3.7,31.8,33.731426,29,-1.931426,2.8,1.931426,2.8
3/20/2023,Calapan,31.8,34.164898,29,-2.364898,2.8,2.364898,2.8,34.1,34.183353,30,-0.083353,4.1,0.083353,4.1
3/21/2023,Calapan,34.1,33.111546,29,0.988454,5.1,0.988454,5.1,34.8,33.546963,29,1.253037,5.8,1.253037,5.8
3/22/2023,Calapan,34.8,34.34485,31,0.45515,3.8,0.45515,3.8,37.1,34.25385,33,2.84615,4.1,2.84615,4.1
3/23/2023,Calapan,37.1,35.33919,32,1.76081,5.1,1.76081,5.1,37.7,35.03111,32,2.66889,5.7,2.66889,5.7
3/24/2023,Calapan,37.7,36.85174,32,0.84826,5.7,0.84826,5.7,38,36.118073,32,1.881927,6,1.881927,6
3/25/2023,Calapan,38,37.536877,32,0.463123,6,0.463123,6,37.7,36.46066,31,1.23934,6.7,1.23934,6.7
3/26/2023,Calapan,37.7,37.681347,32,0.018653,5.7,0.018653,5.7,35.5,36.70372,31,-1.20372,4.5,1.20372,4.5
3/27/2023,Calapan,35.5,37.240765,32,-1.740765,3.5,1.740765,3.5,35.7,36.503704,31,-0.803704,4.7,0.803704,4.7
